spec,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_ugbw_mhz,output_pm_deg,output_ibias_ma,autockt_reward_penalty,autockt_env_success,rel_gain,rel_ugbw,rel_phm,rel_ibias_max
224,232.0,24.93822215094917,60.00000005677812,2.870560087379166,2168.962053247776,6.0,43.486730308754076,0.3172539012580632,-0.7716992240366805,No,0.806744134347168,-0.6121302658746393,-0.15956895816204117,0.8009583354681951
225,368.0,18.92239280171025,60.00000007572827,8.845895609046899,2210.6717614745007,6.0,43.32638773729258,0.2954681085476776,-0.6798736869080111,No,0.7145817428197412,-0.5185053018193131,-0.16136838508869794,0.9353557920512486
226,321.0,11.415315326155016,60.00000001754949,0.4430294929419085,2151.5930610221317,5.200589677712241,43.03231574950344,0.2345996336508578,-0.5387058299154018,No,0.7403535542825607,-0.37402269975642816,-0.16468313015897365,0.3075869249290851
227,340.0,3.362635033196751,60.00000008561465,6.229847833574369,2113.4834159391226,2.151979962613175,45.419053263375204,0.4127915120211947,-0.35784988819313274,No,0.7228430420265484,-0.21953573758158046,-0.13831415061155228,0.8757146096468723
228,242.0,16.20994789073899,60.00000008970428,2.53326931452793,2352.2444535194036,5.458456215649031,42.84090543855575,0.23683716399790106,-0.6630337749210184,No,0.8134331560993043,-0.4961829040247746,-0.16685087089624387,0.8290050105771105
229,267.0,21.941901582570175,60.00000008269898,3.021541113697193,1778.2794100389228,6.0,41.434408532516876,0.2133142217927686,-0.7535679710299099,No,0.7389109784321167,-0.570537460933387,-0.183030510096523,0.8681151398317728
230,335.0,11.648285239880938,60.00000005152807,4.178722842332035,2150.496127105655,4.75272844835451,47.678258019750174,0.2070468863820375,-0.5348658975670305,No,0.7304361118517569,-0.42043479278800033,-0.11443110477903021,0.9055824180524205
231,355.0,17.65602790703763,60.00000000867378,5.5518177855194075,2479.4830744995097,6.0,44.81560874990812,0.4074403957882056,-0.6375973689687675,No,0.7495134099097184,-0.49272971577658564,-0.1448676531921818,0.8632580152119527
232,308.0,22.682177489211664,60.00000006692559,0.7036927824351435,2238.851198025559,6.0,44.08614065318424,0.20131279957640447,-0.7345129657568277,No,0.7581327089397477,-0.5816217229492564,-0.15289124280757133,0.555112579241891
233,254.0,2.103783248253106,60.00000001847812,2.8697822756458167,2249.1780220581377,1.163063276460107,41.94358071423506,0.2277967150810596,-0.46508133692048786,No,0.7970579816842921,-0.28795964691839393,-0.17712169000209393,0.8529195118103479
234,338.0,20.10744316389308,60.000000014061186,1.4586365696074417,1890.1708690154817,6.0,42.11255173107142,0.3984747771598595,-0.715534809033348,No,0.6966121362592398,-0.540360964317021,-0.17517384471632702,0.5708660357350247
235,393.0,8.040826623165012,60.00000003236017,2.0746322859992077,2024.459799362922,4.232360712647741,44.97490131624139,0.2604845336052483,-0.45343820355876013,No,0.6748653275611299,-0.31030781216907644,-0.1431303913896837,0.7768980708645046
236,386.0,9.996186154607557,60.000000024804706,8.858059910627153,2137.78001313636,2.555505110689444,41.631597804681206,0.30414189880213494,-0.7735382156702715,No,0.6941096307991529,-0.5928030642762986,-0.18073515139397286,0.9336094303251153
237,376.0,4.493675096785562,60.00000002607853,5.30555917670252,2071.704067622623,2.3283577243504525,40.0,0.44708287139911684,-0.5174006092655835,No,0.6927733176787202,-0.3174006090569553,-0.20000000020862824,0.8445643349053317
238,251.0,13.74799163557024,60.000000023552126,6.344468449365079,2076.0685565265117,5.461402842666322,44.24589877605176,0.44525985563789006,-0.58250651531293,No,0.7842779497870453,-0.4313820928760808,-0.15112442243684918,0.8688431007438683
239,382.0,14.582273485982483,60.00000007537567,8.041464019434162,2112.6812995081896,6.0,40.76781577030313,0.3928753435274648,-0.6078304454861624,No,0.6937484559047211,-0.41697402824947516,-0.19085641723668723,0.9068390951275381
240,279.0,20.020467373142875,60.000000095403486,7.968977818588515,1858.0212211579158,6.0,42.799241160733516,0.403377216389022,-0.7061483715340455,No,0.7388888821152393,-0.5388245788242126,-0.16732379270983289,0.9036406806200129
241,302.0,5.079607577634336,60.000000030194585,9.895095796039186,2272.61490068045,2.442622860175023,40.700436784271666,0.21577513425805614,-0.5422121080591774,No,0.765401808309131,-0.35055888532806795,-0.1916532227311095,0.9573181903427359
242,371.0,2.8952404158398712,60.00000007228825,7.840966091769708,1867.1950179732992,1.1567291594437876,40.0,0.24986745842879707,-0.6290533841477961,No,0.6684828649686272,-0.42905338356949013,-0.200000000578306,0.9382344336022914
243,366.0,21.900150367476517,60.000000001143576,3.655209887391894,2599.5079487196326,6.0,43.46158377884855,0.3883227297047162,-0.7297455842737963,No,0.7531620172132591,-0.5698947911768777,-0.15985079309691858,0.8079289737578302
244,295.0,15.87304884489797,60.00000006536834,5.490726279737112,2074.1211921751888,4.552805156565774,46.92160069250276,0.2829811715953361,-0.6765291787035783,No,0.750962507976092,-0.5542115246452349,-0.1223176540583434,0.901975923102917
245,312.0,6.779915004551513,60.00000006927686,4.898326905861032,2250.017967277915,3.706725816001396,45.01960954200654,0.44343089607882724,-0.4357012886414495,No,0.7564419891001055,-0.2930575425570915,-0.14264374608435804,0.8339756639966733
246,332.0,22.907896384565316,60.00000000621243,9.135502464323833,1998.4278170494788,6.0,42.1863630729434,0.4002870218504434,-0.759213500026105,No,0.7150737752346773,-0.5848885079577387,-0.17432499206836624,0.9160453316569518
247,315.0,4.434825283084232,60.000000011822486,5.073693229883044,2102.1917858924908,1.7898473524869665,42.24486648723117,0.2200172277687488,-0.5985714549664995,No,0.7393669779630715,-0.42491839899859285,-0.17365305596790673,0.916875987257397
248,230.0,12.06759792051994,60.00000003068063,3.9449746182360736,2065.7399833193676,5.267953136833067,44.10445186934673,0.37244120211137155,-0.5449254713777926,No,0.7996288763787202,-0.3922370140522733,-0.15268845732551925,0.8274703120528245
249,263.0,7.095456145925015,60.000000040541664,1.8801771496089055,2079.651731436349,3.6967546599557743,42.71767215740612,0.44500681979856976,-0.48317248471347396,No,0.7754681189092099,-0.3149217103985082,-0.16825077431496574,0.6172287219819682
250,257.0,7.127840995819697,60.00000005025205,3.2568879165608577,2111.6775390274697,4.189666206891552,42.474047670386824,0.40027399389054247,-0.43064145106009716,No,0.7830012774929939,-0.25961324665419866,-0.1710282044058985,0.7811013000290505
251,216.0,1.225538354916905,60.000000089511836,2.268299861923636,1916.829867673853,0.3,42.74948874567155,0.21680834076552719,-0.7745852444811204,No,0.7974521988145468,-0.6066962209988607,-0.16788902348225973,0.825513963109601
252,286.0,20.311193847403512,60.0000000703557,8.968071337981707,2063.285031533227,6.0,43.86653385933875,0.35127370721369633,-0.6992491736393633,No,0.7565216683704435,-0.5439203530787636,-0.1553288205605997,0.9246140784550528
253,205.0,22.629026166373194,60.0000000310978,7.807528985151897,1918.4690563801691,6.0,41.38286309565419,0.29950851148811247,-0.764476971506688,No,0.8069197199892717,-0.5808449812346448,-0.18363199027204324,0.9261114774386464
254,350.0,17.262661256777903,60.00000001174158,0.6800531797533734,2009.0868856483849,6.0,44.395539752508725,0.3247609900641167,-0.6336262793212489,No,0.7032750237990458,-0.4841518832457902,-0.14947439607545873,0.3535899476355816
255,341.0,4.791414929722887,60.00000009161304,9.916160101962651,1932.1564460350392,1.8253177174574666,40.0,0.27139421942453945,-0.6482721873882604,No,0.6999766552849538,-0.4482721866553561,-0.20000000073290433,0.9467204373369986
256,258.0,11.601514806491547,60.00000002950376,5.3413796904577735,2341.015824675633,5.9369152683266435,44.173495507358524,0.3130106713113493,-0.47490661571388254,No,0.8014633096493752,-0.32298213203804244,-0.1519244836758401,0.8892857934154318
257,350.0,9.29357498663396,60.00000006146254,7.691737467657703,2290.3904133640062,2.3745959246785917,44.082848898897865,0.2868563236846411,-0.7459065967177211,No,0.7348876906774705,-0.5929788922827025,-0.1529277044350186,0.9280935134218985
258,256.0,15.101720923034115,60.00000002191286,9.996096893432325,1977.1163740342242,3.459634959913894,43.00467372769531,0.37795227600180314,-0.7922174226134672,No,0.770723995420333,-0.6272217415870788,-0.16499568102638837,0.9271350521230624
259,201.0,16.334528856640294,60.00000001335688,9.742400631161672,2377.7113577215227,6.0,43.021291009264196,0.23471921800959142,-0.6275230962424948,No,0.8441081826408071,-0.4627153284931608,-0.164807767749334,0.9529485018606673
260,218.0,11.183414523061543,60.000000015318555,1.0913299393190803,2205.510456952687,5.823631608338479,41.631304971085264,0.4009154315721466,-0.4958892781909029,No,0.8200956803181181,-0.31515072478267253,-0.18073855340823033,0.46266821878937464
261,381.0,7.00235738578483,60.00000007477348,6.60295777162472,1874.2806025261432,1.800089881759806,44.04187512333573,0.331423913707575,-0.7443841554680077,No,0.6621263007598776,-0.5910024048887201,-0.15338175057928757,0.9044114014062399
262,361.0,21.287294203422366,60.000000060573896,2.738617310550262,2112.7001489687277,6.0,44.13306037947527,0.36058464734659534,-0.7126066667778613,No,0.7081295401542511,-0.5602348876901484,-0.1523717790877129,0.7673048402490744
263,215.0,5.781207978613416,60.00000004158456,8.181223099926475,1851.6807343000933,2.1828523140234766,44.807949350117404,0.24549078413803432,-0.5967755828128883,No,0.7919369001397186,-0.4518242620434165,-0.14495132076947181,0.9417351087231585
264,258.0,10.232637975216292,60.000000054923454,9.180868877447361,1857.242546088197,4.923173472687763,41.13862415405317,0.23104028015975303,-0.5368156553819079,No,0.7560563440092204,-0.35032532047386955,-0.18649033490803835,0.9509046939806008
265,217.0,12.596993465421187,60.00000004708281,0.6534956929392527,2181.3890904052087,4.5161806779604845,40.556944507082946,0.4237314792052811,-0.6655520439128783,No,0.8190452075786103,-0.47219836131836873,-0.19335368259450955,0.2132922559654331
266,208.0,6.692936846261791,60.00000005375177,9.964281280213925,2531.2936800166144,3.3701484336929215,45.144766505087,0.23129257378172566,-0.4714794147623984,No,0.8481360348345429,-0.3301957918599516,-0.14128362290244675,0.954628826764649
267,284.0,14.726144616417734,60.00000006640944,2.2721747018348557,2036.5960826738046,6.0,41.09224625850873,0.36468321834593853,-0.6080557787332515,No,0.7552353017223286,-0.421021119842304,-0.1870346588909475,0.7233956251075262
268,218.0,14.79548632428748,60.00000002184116,8.480400395604818,2073.461288578747,6.0,40.02209972145841,0.406309066831658,-0.6226865636076984,No,0.8097284024944519,-0.4229517014956774,-0.199734862112021,0.9085580397223292
269,331.0,24.82460904704554,60.00000002474654,7.994167805056147,2172.7441646510156,6.0,40.473850280540084,0.30414669591581156,-0.8050412724801237,No,0.7355959888608375,-0.6107006586300835,-0.19434061385004026,0.9266967536889117
270,260.0,8.085538093198464,60.000000075473956,3.612565882195083,1859.8763803096676,3.149977358984,40.772661689351494,0.4391625424886012,-0.6300812439175555,No,0.7547026775570567,-0.43928209214965275,-0.19079915176790277,0.7832221232730392
271,271.0,24.4706676298447,60.00000008731351,8.408300297828502,1791.112557213168,6.0,41.41502919651353,0.30990137498010273,-0.7894352070348458,No,0.7371627469586417,-0.6061786323235492,-0.18325657471129658,0.9289070414724035
272,371.0,16.797515582288337,60.00000000818703,8.467686933426181,2143.9931066907357,6.0,43.49443444754799,0.37959072127810933,-0.6331094932212377,No,0.7049693702833506,-0.47362685391372455,-0.15948263930751308,0.9141903902888652
273,324.0,7.587529124277466,60.0000000446748,1.8433936390419015,2075.521830435074,3.524282456548849,40.0,0.2797789716007893,-0.5656691478382504,No,0.7299461952040226,-0.365669147480852,-0.20000000035739837,0.7364519773867096
274,254.0,14.582296406936775,60.000000070376615,5.965943140895987,2303.189191256324,5.661436134937518,41.08151343340692,0.2725530012424754,-0.6278333978833549,No,0.8013443816605434,-0.4406726997378768,-0.1871606981454781,0.9126222105351663
275,338.0,17.459187825616294,60.00000000781027,8.081481231057944,1921.844578106741,5.94109008656024,45.14918478266694,0.3444217594733991,-0.6334562199828032,No,0.7008643839717767,-0.49222055320387936,-0.14123566677892385,0.9182469202741962
276,233.0,18.872052187967803,60.00000005641687,7.006502979635842,2264.8792313018494,6.0,40.0,0.3246899270994135,-0.7175307651300468,No,0.8134417412337709,-0.5175307646787117,-0.200000000451335,0.9114223479780168
277,385.0,2.177062018623998,60.0000000061758,9.14840204087249,2098.3848982459967,1.2222371016535631,43.39441820058158,0.2882237722140888,-0.4414929991911748,No,0.6899393241281899,-0.28088876064912793,-0.1606042385420469,0.9389138071333963
278,346.0,15.553755833835389,60.000000054764925,0.3792450402988748,2085.521092401511,3.503948410997615,43.05827398953264,0.3176467133420489,-0.7966698854980823,No,0.7154044839822711,-0.6322801145423779,-0.16438977095570437,0.0883900930596528
279,347.0,12.921454876572888,60.00000005054871,7.035551953179041,1778.2794100389228,4.76796050985904,43.816119784262824,0.29148433812939073,-0.6168148916115285,No,0.6734547011927764,-0.46092503277229335,-0.1558898588392351,0.9204359507608393
280,321.0,22.69972698144941,60.00000005727017,9.48083147719315,1810.1606881870305,6.0,41.756901987765644,0.21838293743571044,-0.76115874144257,No,0.6987557045517077,-0.5818775555685105,-0.17928118587405945,0.9549689432359938
281,262.0,7.868659635020668,60.00000001498524,5.679704219153619,1807.2129013197193,2.613835046902461,44.50852745503859,0.44377070385344597,-0.6495268909993352,No,0.7467636125476509,-0.5012952305313407,-0.14823166046799452,0.855059191249036
282,400.0,20.17264286818237,60.00000003281176,5.6747780195537825,2026.6325625095574,6.0,42.88545949306517,0.3887412930731985,-0.7078515605369193,No,0.670325037107117,-0.5415059892714085,-0.16634557126551083,0.8717770083576172
283,321.0,15.569559955942383,60.00000005203415,1.9635132825620372,2187.8322071382504,6.0,40.44484688328655,0.31843603759879746,-0.6383458958997765,No,0.7441040504130365,-0.4436604166004779,-0.19468547929929866,0.7209087556980855
284,304.0,9.455702940047598,60.000000011624,9.881261483005968,2250.6464433591636,3.376659443410836,40.0,0.35326703026616946,-0.6737275426125952,No,0.7620022913227371,-0.47372754251960314,-0.20000000009299204,0.9309656463787165
285,248.0,16.278829072141406,60.00000002054015,8.828100962987827,2448.2913228392986,6.0,40.0,0.33308495746896905,-0.6613720515794731,No,0.8160436167269592,-0.4613720514151519,-0.2000000001643212,0.9272834411699482
286,224.0,15.9013879151273,60.00000005831477,4.973044566564512,2450.7512428809337,6.0,44.71013744725954,0.3684515981182541,-0.5981103620036841,No,0.8325077888299377,-0.45208951841305023,-0.14602084359063383,0.862041799990645
287,224.0,17.266347006960626,60.000000009094165,3.1596254142970737,2385.251199785346,6.0,43.17552965822971,0.3186475535212651,-0.6473000806750604,No,0.8283032311964232,-0.48423360158730794,-0.16306647908775246,0.8167782940157632
288,368.0,18.302281040097018,60.00000005103754,4.955320559262045,2072.043734431024,6.0,40.0,0.3803500280740767,-0.7062191911006941,No,0.6983660622084619,-0.5062191906923937,-0.2000000004083003,0.857431218120244
289,310.0,16.820356967602088,60.000000080869206,0.9935480308239384,2012.9488004587004,6.0,43.33144137818488,0.37018172376266967,-0.6354652980719958,No,0.7330978625626309,-0.4741537120985302,-0.1613115859734656,0.4571039863027934
290,290.0,21.120090807100397,60.00000004534323,2.402971245024067,2022.9729628435703,5.617214427390454,40.0,0.2784231208614638,-0.7798219474044166,No,0.7492404756487306,-0.5798219470416708,-0.20000000036274582,0.7923295995518251
291,308.0,16.07795448848556,60.00000005132478,2.266208522746615,2293.8307582005405,6.0,47.2154781449824,0.3839593178171703,-0.5757127692068122,No,0.7632436321776619,-0.4564713861395797,-0.11924138306723256,0.7102377351802077
292,305.0,22.68168889775123,60.00000004567985,5.311840290070259,1932.4080361406131,6.0,41.99028098369514,0.36555669992858725,-0.7581972945586144,No,0.7273630959812716,-0.5816145958914974,-0.176582698667117,0.8712238370603493
293,319.0,16.512174613372547,60.00000000577368,0.10676661419992499,1953.1372707858086,4.944433494043233,43.44743448486279,0.39299744603718517,-1.2718639015513382,No,0.7192071059248324,-0.5391225426413646,-0.16000943476668958,-0.5727319241432839
294,386.0,8.414389214863267,60.00000004623783,9.1871722406144,2271.390392501441,3.636882782041303,40.25091797827656,0.24806604228417833,-0.5934282364949357,No,0.7094894291112023,-0.39643171559392987,-0.1969965209010058,0.9474171112914448
295,213.0,11.579756563907479,60.000000080691535,2.094497395186197,2118.936547434971,4.059418988150855,44.350607942530594,0.25181944871366,-0.6308346899239663,No,0.8173192145950191,-0.48086534681598625,-0.1499693431079801,0.7853491531901494
296,372.0,14.909771328841666,60.00000007232801,1.3918465016299078,2272.846556781202,6.0,46.292717995307775,0.39885133900058334,-0.5550634979320567,No,0.7186982367304311,-0.42610563208561114,-0.12895786584644553,0.5545297146724085
297,367.0,18.57663443054172,60.00000003959487,7.197682563639081,2098.964694082832,6.0,44.94363113121544,0.4386522158478653,-0.6552023661180821,No,0.7023477255123488,-0.5117313546769676,-0.14347101144111457,0.8851144617110838
298,365.0,3.1632010179092545,60.000000081645325,9.195929794341339,2069.2549168726096,1.4922220667126946,44.87912607650485,0.2865908785239041,-0.5031060006180503,No,0.7001135768730984,-0.35893170627525345,-0.14417429434279688,0.9395538615920975
299,225.0,8.082650839099726,60.00000007458045,8.458412455732741,1977.8964576838196,3.264133539442357,40.0,0.3740428251617056,-0.6246592819318625,No,0.79572349012121,-0.4246592813352189,-0.2000000005966436,0.9153026393531138
300,215.0,18.939540758520916,60.00000005783113,3.303529231917888,2007.5903939319392,5.216775220928613,40.0,0.367458491223276,-0.7680818863456891,No,0.8065320532411301,-0.56808188588304,-0.20000000046264904,0.7998040206416971
301,303.0,5.215361690663359,60.00000000452898,0.3169376728113657,1858.073743656963,1.3030903919969776,41.292293435919056,0.39269151452456974,-0.8916257299053193,No,0.7195838403114702,-0.600184100313228,-0.1846903247344142,-0.106751304857677
302,386.0,4.171835145922805,60.00000003445289,5.907430833402974,2027.5496405771248,0.39350510008460404,40.00987827050298,0.4337580246490379,-1.0274934013654105,No,0.6801391663875618,-0.8276119286273388,-0.19988147273807175,0.8631934691242468
303,286.0,13.945786215626105,60.00000000637599,9.180519060063075,2279.848247735167,4.084447440960004,43.537331315987174,0.4269842396839056,-0.7059357491102103,No,0.7770717732411123,-0.5469334986163054,-0.15900225049390493,0.9111144224753687
304,227.0,24.315749949072156,60.00000009941237,7.766228338316931,2382.160418820134,6.0,42.22685603645012,0.4341673449376565,-0.778025982879592,No,0.825997667017615,-0.6041661505930428,-0.1738598322865492,0.8941106352162403
305,263.0,13.740456968866841,60.00000009345828,8.480160787033434,2219.3125796105674,6.0,46.05127779454286,0.2992486435695749,-0.5236394292914553,No,0.7881008200496166,-0.3921113366866079,-0.1315280926048474,0.9318294366073274
306,249.0,22.923687387560726,60.000000006901914,8.620627719256353,1814.297969687873,6.0,42.57140079294473,0.4191857919794808,-0.7550318911738468,No,0.7586388358268316,-0.5851151397397254,-0.1699167514341214,0.9072578673313417
307,248.0,20.931342869617538,60.00000009337756,9.609531627730002,2380.86452993721,5.929238346694232,43.602518058156114,0.3358251208892437,-0.7167905011055937,No,0.8113253861689682,-0.5585174945437479,-0.15827300656184587,0.9324659478030555
308,337.0,7.1672820295182955,60.00000000317349,3.798548722825395,2660.7250597988086,3.3961943329673856,40.3385584048367,0.24820284956845243,-0.5529440622290857,No,0.7751628362991917,-0.35699305485675736,-0.19595100737232826,0.8773323021548226
309,314.0,20.792555501017777,60.0000000408867,9.425039813333612,2203.43105908571,6.0,41.818440126387465,0.39769191610631394,-0.7306828313154219,No,0.7505393453642065,-0.5521143923899252,-0.17856843892549665,0.9190262083785953
310,235.0,12.564347916969789,60.00000007689721,4.016396067303158,2427.502153435473,5.289752474178827,42.895691937111266,0.4242606904459938,-0.5736763493920825,No,0.8234743211780877,-0.40744676480017045,-0.16622958459191198,0.808919845153247
311,308.0,20.355723851050396,60.00000007658277,1.1002184847887948,2225.3038819990315,5.298995099203635,43.45419745922471,0.2809004175212707,-0.7468325979146277,No,0.756839278391697,-0.5868989943348286,-0.1599336035797991,0.5932277560586051
312,246.0,18.91742441720908,60.00000009783333,3.0874750218821436,2214.10161378338,6.0,44.98494799534402,0.4385087056637281,-0.6614302931615654,No,0.8000082609419717,-0.5184092946736394,-0.143020998487926,0.7512701478240028
313,271.0,9.12916609124527,60.000000064588086,1.4508715216891517,2015.829018125752,2.7688588731383166,42.670033092412794,0.22955621195099313,-0.7033611649316325,No,0.7629905884069048,-0.5345683201326572,-0.16879284479897524,0.7267883558982592
314,318.0,3.7640729787942258,60.00000004203619,1.659288471566774,2049.2270239526815,0.9937431315046866,45.694010539042154,0.375889258775564,-0.7176221013868124,No,0.7313312185250244,-0.5822692140818136,-0.1353528873049987,0.6306079285642189
315,263.0,24.109439028853064,60.000000099285664,9.492065967060602,2077.429749808034,6.0,40.0,0.23339219554920101,-0.8014538841263287,No,0.7752549504879848,-0.6014538833320434,-0.2000000007942853,0.9520038662144489
316,219.0,4.378168360141184,60.00000003824796,7.93924099749873,2025.0911982913121,1.2899184846382004,40.0,0.3373086272045912,-0.7448487226482374,No,0.8048207664940265,-0.5448487223422537,-0.2000000003059837,0.9184905202047448
317,313.0,24.19600502710605,60.00000008696203,9.61055479365051,1888.6716939517007,6.0,40.36386671709942,0.4182837646219333,-0.7982458669101052,No,0.7156705962475198,-0.6025964365409279,-0.19564943036917737,0.9165838073488769
318,340.0,21.643374325571724,60.000000090676735,6.526884629883659,2466.346457663229,5.50041701025727,40.49309320919525,0.34104218056836866,-0.7888319797738661,No,0.7576920703631803,-0.5947200638109177,-0.1941119159629484,0.9006855518467813
319,225.0,18.381201089812436,60.000000037564554,1.8246064424597537,2353.087974045392,6.0,43.48594603880719,0.33008538529619674,-0.6673952665469889,No,0.8254520386696172,-0.5078175207285361,-0.15957774581845277,0.6936124404945916
320,212.0,24.518613826765684,60.00000006827304,9.69055467369836,2258.6059142251197,6.0,42.08823594530198,0.3275938385082086,-0.7822510972398047,No,0.828382180436501,-0.6067973444627534,-0.1754537527770513,0.9345999237066502
321,366.0,24.214473935200775,60.000000066179254,6.966247943096176,2192.042158683554,6.0,43.823957666462434,0.4017288381385981,-0.7586419520430615,No,0.7138436528439744,-0.6028393535583078,-0.15580259848475378,0.89095274046961
322,338.0,20.310103456493486,60.00000005393003,9.295567568955711,2191.8666912437934,6.0,45.7145945891375,0.3445778162647588,-0.6790332703613833,No,0.732792244611257,-0.543901451400856,-0.1351318189605273,0.9285119046455381
323,203.0,9.778601185733592,60.00000006535341,7.89121874669621,2292.380455385582,2.709105970490124,45.65813666109914,0.4334438906462327,-0.7018547230075924,No,0.8372993588517685,-0.5661163516090398,-0.1357383713985526,0.8958651156139573
324,223.0,19.9763672461345,60.00000003477699,2.3100484184083605,2084.2778709202403,4.752637028506881,45.45001036225173,0.44458332123102523,-0.753602424616225,No,0.8066986184797429,-0.615622450809269,-0.13797997380695595,0.677210340073097
325,392.0,1.3340477224216285,60.00000001784736,5.930606542252727,1993.3293940136953,0.4822448040815517,44.269691434524624,0.2939113834504969,-0.6198406803779932,No,0.6713242196371061,-0.4689789259773103,-0.150861754400683,0.9055633265230603
326,260.0,13.87773539845742,60.00000005372585,1.835981136903186,1825.3208568551133,6.0,40.80393984570389,0.28694247178478755,-0.5867391631314315,No,0.7506378942642833,-0.3963095010847543,-0.19042966204667716,0.7296723531544067
327,242.0,11.914864665612992,60.00000005288425,3.1375499700497844,2221.1255805941473,5.204492636176088,43.39563664314618,0.20568383183049163,-0.5525662601449273,No,0.803501695645071,-0.39197569810261673,-0.16059056204231048,0.8769551613681266
328,304.0,17.147881164970084,60.00000007278582,6.9161345520296775,2129.5495292329283,5.647917206437713,40.0,0.4058401093439461,-0.7044773508011974,No,0.7501591840657356,-0.5044773502189109,-0.20000000058228654,0.8891446288431134
329,324.0,17.136179136424317,60.00000002226902,1.3607488107630017,2116.295921619083,5.977637182753944,44.47150301125293,0.40236954588479856,-0.6314036091036443,No,0.734458434217246,-0.48276501809923006,-0.14863859100441426,0.5435705783815673
330,323.0,15.029442199651985,60.00000000034733,7.315426463766391,2021.4651086374845,5.710318665149067,40.0,0.2515204054625535,-0.6493361131456779,No,0.7244574049662735,-0.4493361131428992,-0.20000000000277862,0.9335212973450723
331,254.0,20.73801522944258,60.00000000227353,9.493002231790749,2154.8787145474216,6.0,46.352567429004814,0.30056633770272656,-0.6795233434479419,No,0.7891135004298285,-0.5512007941866158,-0.12832254926132605,0.9386196490952283
332,302.0,23.567005402709302,60.0000000298363,9.492111782514039,2211.9937891476916,6.0,43.247633156420235,0.3259739622352336,-0.7563964380582833,No,0.759744832064692,-0.5941421920631702,-0.16225424599511304,0.9335972468137052
333,215.0,3.6003064527815365,60.00000006734999,3.9768541300482596,2027.834886548893,2.2252897221719095,40.0,0.28016627884824574,-0.4360302177586907,No,0.8082783522858198,-0.23603021721989081,-0.2000000005387999,0.8683744723127275
334,242.0,6.611725653077996,60.000000054444534,9.943402992421543,1952.1093359909112,2.5254421375060385,42.62839604663941,0.2751252384393549,-0.6164825816431817,No,0.7794093520952938,-0.44721554963485777,-0.16926703200832394,0.9461516899060961
335,297.0,1.6005915915155757,60.00000005319336,9.655321008846755,2602.391447636881,1.0956535210799692,42.985868131854886,0.32390519687325525,-0.3524829564360751,No,0.7951294225951678,-0.1872745426878223,-0.1652084137482528,0.9350841056819424
336,200.0,22.22163628515645,60.000000082336044,0.4205891549781655,1972.2201960313346,6.0,42.644193878118216,0.27968361432907807,-0.7438813935766423,No,0.8158566057295649,-0.5747943216775293,-0.16908707189911298,0.20121522187487112
337,299.0,14.473777173997092,60.0000000247512,6.063647807764616,2019.90476735507,5.338677511254705,40.0,0.27518410469878696,-0.6610786402689176,No,0.7421196383661433,-0.461078640070908,-0.20000000019800962,0.9131751374704478
338,267.0,22.966141809835825,60.00000003461597,9.218278342538987,2177.155071660822,6.0,40.0,0.44194654713665665,-0.7857232188270336,No,0.7815195908837557,-0.5857232185501058,-0.2000000002769278,0.9085018098059006
339,400.0,6.3128128017757605,60.00000002756497,9.67856368759776,2017.952526049763,1.9814372230633603,40.0,0.41178334647990295,-0.7222142529547703,No,0.6691415603155082,-0.5222142527342505,-0.2000000002205198,0.9183807365417254
340,400.0,2.5172089878446906,60.000000093741036,2.2868629793264197,1790.5157019185265,0.6681156081972226,40.0,0.3684179801586446,-0.780503909816261,No,0.6347891963069092,-0.5805039090663328,-0.2000000007499283,0.7225016969728948
341,316.0,20.77252843337074,60.000000072502395,5.698947436591173,1819.9907813510022,5.998061185823265,43.15888074322417,0.3198485516177287,-0.7151459266376071,No,0.7041185732083246,-0.5518917385724842,-0.16325418806512296,0.8937167658633631
342,273.0,22.82530332226941,60.00000001128446,9.373209156187118,1881.444300456721,6.0,43.443160095999,0.43428994080056194,-0.7437564578605707,No,0.7465703801744824,-0.5836990901417775,-0.16005736771879317,0.9114371693525922
343,308.0,8.252564188702006,60.00000008094782,1.492369344670827,2210.1332996971723,4.5024768691833925,42.000238819755666,0.25112828574447343,-0.4704760858640553,No,0.7553743481037801,-0.29400825152187504,-0.17646783434218027,0.7119258651534218
344,378.0,10.799100539089904,60.00000004192406,7.478898948209627,2395.610072811497,5.17348906093996,40.17280565892594,0.3334125318540657,-0.5501340054928835,No,0.7274310446840593,-0.3522040958304862,-0.19792990966239735,0.9146443321659911
345,387.0,4.354648300173306,60.000000076605346,2.4561596589790295,2019.558258719086,1.9393023736745452,46.57765469171506,0.3173726055056396,-0.5096963124136606,No,0.6783788644235985,-0.38375672954267404,-0.12593958287098658,0.771141940860307
346,400.0,23.710276789166713,60.000000088375664,9.825558583909533,2457.7331588194875,6.0,40.49676627311955,0.34063118186608854,-0.7901676258531855,No,0.7200578376147354,-0.5960993535955352,-0.1940682722576502,0.9329874437298387
347,342.0,8.304750024544125,60.00000000156458,1.762085425840683,2133.2070838774225,2.89164890541684,42.78086734096173,0.2381028525460358,-0.6510005173921763,No,0.7236594851172973,-0.483468046555765,-0.16753247083641135,0.761919560154526
